County,PD,Year,Sworn Full Time,Sworn Part Time,Sworn Total,Civilian Full Time,Civilian Part Time,Civilian Total,Full Time Total,Part Time Total,Grand Total
Tompkins,Dryden Vg PD,2011,6,7,13,1,0,1,7,7,14
Tompkins,Dryden Vg PD,2012,6,8,14,0,1,1,6,9,15
Tompkins,Dryden Vg PD,2013,6,8,14,0,2,2,6,10,16
Tompkins,Dryden Vg PD,2014,6,8,14,0,2,2,6,10,16
Tompkins,Dryden Vg PD,2015,5,9,14,0,1,1,5,10,15
Tompkins,Dryden Vg PD,2016,4,8,12,0,3,3,4,11,15
Tompkins,Dryden Vg PD,2017,5,7,12,0,2,2,5,9,14
Tompkins,Groton Vg PD,2007,0,13,13,1,0,1,1,13,14
Tompkins,Groton Vg PD,2008,1,11,12,1,0,1,2,11,13
Tompkins,Groton Vg PD,2009,1,11,12,1,0,1,2,11,13
Tompkins,Groton Vg PD,2010,1,14,15,0,0,0,1,14,15
Tompkins,Groton Vg PD,2011,1,14,15,0,0,0,1,14,15
Tompkins,Groton Vg PD,2012,1,13,14,0,0,0,1,13,14
Tompkins,Groton Vg PD,2013,1,13,14,0,0,0,1,13,14
Tompkins,Groton Vg PD,2014,0,14,14,0,0,0,0,14,14
Tompkins,Groton Vg PD,2015,1,15,16,0,0,0,1,15,16
Tompkins,Groton Vg PD,2016,1,16,17,0,0,0,1,16,17
Tompkins,Groton Vg PD,2017,0,16,16,0,0,0,0,16,16
Tompkins,Trumansburg Vg PD,2007,0,15,15,0,0,0,0,15,15
Tompkins,Trumansburg Vg PD,2008,0,16,16,0,3,3,0,19,19
Tompkins,Trumansburg Vg PD,2009,0,14,14,0,2,2,0,16,16
Tompkins,Trumansburg Vg PD,2010,0,16,16,0,2,2,0,18,18
Tompkins,Trumansburg Vg PD,2011,0,14,14,0,2,2,0,16,16
Tompkins,Trumansburg Vg PD,2012,0,13,13,0,3,3,0,16,16
Tompkins,Trumansburg Vg PD,2013,15,4,19,0,0,0,15,4,19
Tompkins,Trumansburg Vg PD,2014,0,16,16,0,3,3,0,19,19
Tompkins,Trumansburg Vg PD,2015,0,17,17,0,3,3,0,20,20
Tompkins,Trumansburg Vg PD,2016,0,17,17,0,3,3,0,20,20
Tompkins,Trumansburg Vg PD,2017,0,18,18,0,3,3,0,21,21
Tompkins,Cayuga Heights Vg PD,2007,6,7,13,1,4,5,7,11,18
Tompkins,Cayuga Heights Vg PD,2008,6,7,13,1,4,5,7,11,18
Tompkins,Cayuga Heights Vg PD,2009,6,8,14,2,4,6,8,12,20
Tompkins,Cayuga Heights Vg PD,2010,6,8,14,1,4,5,7,12,19
Tompkins,Cayuga Heights Vg PD,2011,6,8,14,1,5,6,7,13,20
Tompkins,Cayuga Heights Vg PD,2012,0,0,0,0,0,0,0,0,0
Tompkins,Cayuga Heights Vg PD,2013,6,8,14,0,5,5,6,13,19
Tompkins,Cayuga Heights Vg PD,2014,6,9,15,1,5,6,7,14,21
Tompkins,Cayuga Heights Vg PD,2015,6,9,15,1,5,6,7,14,21
Tompkins,Cayuga Heights Vg PD,2016,6,9,15,1,5,6,7,14,21
Tompkins,Cayuga Heights Vg PD,2017,6,9,15,1,5,6,7,14,21
Tompkins,Cornell University Police,2007,47,0,47,14,1,15,61,1,62
Tompkins,Cornell University Police,2008,50,0,50,13,1,14,63,1,64
Tompkins,Cornell University Police,2009,46,0,46,12,1,13,58,1,59
Tompkins,Cornell University Police,2010,49,0,49,17,1,18,66,1,67
Tompkins,Cornell University Police,2011,46,0,46,19,1,20,65,1,66
Tompkins,Cornell University Police,2012,46,0,46,21,0,21,67,0,67
Tompkins,Cornell University Police,2013,52,0,52,23,0,23,75,0,75
Tompkins,Cornell University Police,2014,49,0,49,19,0,19,68,0,68
Tompkins,Cornell University Police,2015,47,0,47,20,0,20,67,0,67
Tompkins,Cornell University Police,2016,45,0,45,25,0,25,70,0,70
Tompkins,Cornell University Police,2017,46,0,46,26,0,26,72,0,72
Tompkins,Ithaca College PD,2007,17,0,17,10,0,10,27,0,27
Tompkins,Ithaca College PD,2008,16,0,16,8,0,8,24,0,24
Tompkins,Ithaca College PD,2009,17,0,17,6,0,6,23,0,23
Tompkins,Ithaca College PD,2010,18,0,18,9,0,9,27,0,27
Tompkins,Ithaca College PD,2011,20,0,20,18,0,18,38,0,38
Tompkins,Ithaca College PD,2012,20,0,20,18,0,18,38,0,38
Tompkins,Ithaca College PD,2013,21,0,21,18,0,18,39,0,39
Tompkins,Ithaca College PD,2014,19,0,19,17,0,17,36,0,36
Tompkins,Ithaca College PD,2015,19,0,19,19,0,19,38,0,38
Tompkins,Ithaca College PD,2016,16,0,16,17,0,17,33,0,33
Tompkins,Ithaca College PD,2017,23,0,23,18,0,18,41,0,41
Ulster,Ulster County Sheriff,2007,56,15,71,21,2,23,77,17,94
Ulster,Ulster County Sheriff,2008,68,24,92,19,2,21,87,26,113
Ulster,Ulster County Sheriff,2009,57,16,73,21,10,31,78,26,104
Ulster,Ulster County Sheriff,2010,57,18,75,21,11,32,78,29,107
Ulster,Ulster County Sheriff,2011,57,17,74,21,15,36,78,32,110
Ulster,Ulster County Sheriff,2012,57,15,72,19,14,33,76,29,105
Ulster,Ulster County Sheriff,2013,56,19,75,3,3,6,59,22,81
Ulster,Ulster County Sheriff,2014,56,19,75,3,3,6,59,22,81
Ulster,Ulster County Sheriff,2015,56,19,75,3,3,6,59,22,81
Ulster,Ulster County Sheriff,2016,56,19,75,3,4,7,59,23,82
Ulster,Ulster County Sheriff,2017,56,19,75,3,4,7,59,23,82
Ulster,Kingston City PD,2007,79,0,79,6,7,13,85,7,92
Ulster,Kingston City PD,2008,80,0,80,6,6,12,86,6,92
Ulster,Kingston City PD,2009,80,0,80,3,11,14,83,11,94
Ulster,Kingston City PD,2010,80,0,80,3,11,14,83,11,94
Ulster,Kingston City PD,2011,69,0,69,6,6,12,75,6,81
Ulster,Kingston City PD,2012,73,0,73,5,6,11,78,6,84
Ulster,Kingston City PD,2013,74,0,74,5,6,11,79,6,85
Ulster,Kingston City PD,2014,72,0,72,5,8,13,77,8,85
Ulster,Kingston City PD,2015,73,0,73,5,7,12,78,7,85
Ulster,Kingston City PD,2016,71,0,71,5,6,11,76,6,82
Ulster,Kingston City PD,2017,69,0,69,5,8,13,74,8,82
Ulster,Ellenville Vg PD,2007,10,13,23,2,6,8,12,19,31
Ulster,Ellenville Vg PD,2008,10,10,20,1,6,7,11,16,27
Ulster,Ellenville Vg PD,2009,10,14,24,0,5,5,10,19,29
Ulster,Ellenville Vg PD,2010,11,13,24,0,4,4,11,17,28
Ulster,Ellenville Vg PD,2011,9,14,23,1,5,6,10,19,29
Ulster,Ellenville Vg PD,2012,10,14,24,1,6,7,11,20,31
Ulster,Ellenville Vg PD,2013,10,12,22,1,6,7,11,18,29
Ulster,Ellenville Vg PD,2014,12,11,23,1,6,7,13,17,30
Ulster,Ellenville Vg PD,2015,10,12,22,1,7,8,11,19,30
Ulster,Ellenville Vg PD,2016,11,18,29,1,4,5,12,22,34
Ulster,Ellenville Vg PD,2017,10,16,26,1,5,6,11,21,32
Ulster,New Paltz Town and Vg PD,2007,24,15,39,1,0,1,25,15,40
Ulster,New Paltz Town and Vg PD,2008,28,18,46,1,0,1,29,18,47
Ulster,New Paltz Town and Vg PD,2009,23,10,33,4,6,10,27,16,43
Ulster,New Paltz Town and Vg PD,2010,23,8,31,3,5,8,26,13,39
Ulster,New Paltz Town and Vg PD,2011,24,10,34,3,8,11,27,18,45
Ulster,New Paltz Town and Vg PD,2012,19,8,27,3,7,10,22,15,37
Ulster,New Paltz Town and Vg PD,2013,20,5,25,4,4,8,24,9,33
Ulster,New Paltz Town and Vg PD,2014,19,8,27,3,6,9,22,14,36
Ulster,New Paltz Town and Vg PD,2015,21,7,28,4,8,12,25,15,40
Ulster,New Paltz Town and Vg PD,2016,21,10,31,4,7,11,25,17,42
Ulster,New Paltz Town and Vg PD,2017,21,8,29,4,7,11,25,15,40
Ulster,Lloyd Town PD,2007,11,12,23,2,6,8,13,18,31
Ulster,Lloyd Town PD,2008,10,11,21,3,8,11,13,19,32
Ulster,Lloyd Town PD,2009,10,13,23,3,8,11,13,21,34
Ulster,Lloyd Town PD,2010,10,13,23,3,7,10,13,20,33
Ulster,Lloyd Town PD,2011,10,11,21,3,6,9,13,17,30
Ulster,Lloyd Town PD,2012,8,14,22,3,6,9,11,20,31
Ulster,Lloyd Town PD,2013,10,8,18,2,7,9,12,15,27
Ulster,Lloyd Town PD,2014,10,17,27,2,8,10,12,25,37
Ulster,Lloyd Town PD,2015,10,14,24,3,7,10,13,21,34
Ulster,Lloyd Town PD,2016,10,13,23,3,3,6,13,16,29
Ulster,Lloyd Town PD,2017,10,12,22,3,5,8,13,17,30
Ulster,Marlborough Town PD,2007,8,18,26,2,11,13,10,29,39
Ulster,Marlborough Town PD,2008,9,18,27,3,6,9,12,24,36
Ulster,Marlborough Town PD,2009,9,15,24,3,8,11,12,23,35
Ulster,Marlborough Town PD,2010,6,18,24,2,11,13,8,29,37
Ulster,Marlborough Town PD,2011,6,20,26,2,12,14,8,32,40
Ulster,Marlborough Town PD,2012,6,24,30,2,12,14,8,36,44
Ulster,Marlborough Town PD,2013,6,19,25,2,12,14,8,31,39
Ulster,Marlborough Town PD,2014,6,21,27,2,12,14,8,33,41
Ulster,Marlborough Town PD,2015,7,19,26,2,8,10,9,27,36
Ulster,Marlborough Town PD,2016,8,21,29,2,10,12,10,31,41
Ulster,Marlborough Town PD,2017,8,19,27,2,12,14,10,31,41
Ulster,Plattekill Town PD,2007,0,16,16,0,0,0,0,16,16
Ulster,Plattekill Town PD,2008,0,20,20,0,2,2,0,22,22
Ulster,Plattekill Town PD,2009,0,22,22,0,2,2,0,24,24
Ulster,Plattekill Town PD,2010,0,21,21,0,2,2,0,23,23
Ulster,Plattekill Town PD,2011,0,20,20,0,2,2,0,22,22
Ulster,Plattekill Town PD,2012,0,21,21,0,1,1,0,22,22
Ulster,Plattekill Town PD,2013,0,20,20,0,2,2,0,22,22
Ulster,Plattekill Town PD,2014,0,22,22,0,1,1,0,23,23
Ulster,Plattekill Town PD,2015,0,22,22,0,1,1,0,23,23
Ulster,Plattekill Town PD,2016,0,20,20,0,1,1,0,21,21
Ulster,Plattekill Town PD,2017,0,21,21,0,1,1,0,22,22
Ulster,Woodstock Town PD,2007,10,8,18,4,6,10,14,14,28
Ulster,Woodstock Town PD,2008,11,9,20,4,4,8,15,13,28
Ulster,Woodstock Town PD,2009,10,8,18,4,4,8,14,12,26
Ulster,Woodstock Town PD,2010,10,10,20,0,1,1,10,11,21
Ulster,Woodstock Town PD,2011,10,9,19,0,1,1,10,10,20
Ulster,Woodstock Town PD,2012,10,10,20,0,1,1,10,11,21
Ulster,Woodstock Town PD,2013,10,10,20,0,1,1,10,11,21
Ulster,Woodstock Town PD,2014,10,10,20,0,0,0,10,10,20
Ulster,Woodstock Town PD,2015,10,11,21,0,0,0,10,11,21
Ulster,Woodstock Town PD,2016,10,11,21,0,0,0,10,11,21
Ulster,Woodstock Town PD,2017,10,10,20,0,0,0,10,10,20
Ulster,Saugerties Town PD,2007,17,7,24,4,5,9,21,12,33
Ulster,Saugerties Town PD,2008,18,9,27,5,4,9,23,13,36
Ulster,Saugerties Town PD,2009,16,8,24,5,3,8,21,11,32
Ulster,Saugerties Town PD,2010,14,9,23,5,3,8,19,12,31
Ulster,Saugerties Town PD,2011,21,6,27,5,2,7,26,8,34
Ulster,Saugerties Town PD,2012,23,8,31,5,2,7,28,10,38
Ulster,Saugerties Town PD,2013,22,10,32,5,5,10,27,15,42
Ulster,Saugerties Town PD,2014,23,16,39,4,6,10,27,22,49
Ulster,Saugerties Town PD,2015,24,12,36,4,7,11,28,19,47
Ulster,Saugerties Town PD,2016,24,12,36,4,10,14,28,22,50
Ulster,Saugerties Town PD,2017,24,15,39,4,9,13,28,24,52
Ulster,Shandaken Town PD,2007,4,9,13,0,0,0,4,9,13
Ulster,Shandaken Town PD,2008,4,8,12,0,0,0,4,8,12
Ulster,Shandaken Town PD,2009,4,8,12,0,0,0,4,8,12
Ulster,Shandaken Town PD,2010,4,9,13,0,0,0,4,9,13
Ulster,Shandaken Town PD,2011,0,0,0,0,0,0,0,0,0
Ulster,Shandaken Town PD,2012,0,0,0,0,0,0,0,0,0
Ulster,Shandaken Town PD,2013,4,8,12,0,0,0,4,8,12
Ulster,Shandaken Town PD,2014,4,11,15,0,0,0,4,11,15
Ulster,Shandaken Town PD,2015,4,10,14,0,0,0,4,10,14
Ulster,Shandaken Town PD,2016,4,7,11,0,0,0,4,7,11
Ulster,Shandaken Town PD,2017,4,10,14,0,0,0,4,10,14
Ulster,Rosendale Town PD,2007,1,10,11,1,0,1,2,10,12
Ulster,Rosendale Town PD,2008,2,10,12,1,0,1,3,10,13
Ulster,Rosendale Town PD,2009,2,9,11,1,0,1,3,9,12
Ulster,Rosendale Town PD,2010,2,12,14,1,0,1,3,12,15
Ulster,Rosendale Town PD,2011,2,15,17,1,0,1,3,15,18
Ulster,Rosendale Town PD,2012,2,11,13,1,0,1,3,11,14
Ulster,Rosendale Town PD,2013,2,12,14,1,0,1,3,12,15
Ulster,Rosendale Town PD,2014,1,11,12,1,0,1,2,11,13
Ulster,Rosendale Town PD,2015,1,14,15,1,0,1,2,14,16
Ulster,Rosendale Town PD,2016,1,12,13,1,0,1,2,12,14
Ulster,Rosendale Town PD,2017,1,14,15,0,1,1,1,15,16
Ulster,Ulster Town PD,2007,28,9,37,4,6,10,32,15,47
Ulster,Ulster Town PD,2008,29,12,41,4,6,10,33,18,51
Ulster,Ulster Town PD,2009,30,10,40,4,6,10,34,16,50
Ulster,Ulster Town PD,2010,25,11,36,4,7,11,29,18,47
Ulster,Ulster Town PD,2011,25,10,35,4,7,11,29,17,46
Ulster,Ulster Town PD,2012,24,9,33,4,8,12,28,17,45
Ulster,Ulster Town PD,2013,24,10,34,4,7,11,28,17,45
Ulster,Ulster Town PD,2014,24,8,32,4,9,13,28,17,45
Ulster,Ulster Town PD,2015,25,11,36,4,6,10,29,17,46
Ulster,Ulster Town PD,2016,23,10,33,3,8,11,26,18,44
Ulster,Ulster Town PD,2017,22,9,31,4,8,12,26,17,43
Ulster,Olive Town PD,2007,1,11,12,0,0,0,1,11,12
Ulster,Olive Town PD,2008,1,11,12,0,0,0,1,11,12
Ulster,Olive Town PD,2009,1,12,13,0,0,0,1,12,13
Ulster,Olive Town PD,2010,1,9,10,0,0,0,1,9,10
Ulster,Olive Town PD,2011,1,11,12,0,0,0,1,11,12
Ulster,Olive Town PD,2012,1,9,10,0,0,0,1,9,10
Ulster,Olive Town PD,2013,0,0,0,0,0,0,0,0,0
Ulster,Olive Town PD,2014,1,10,11,0,0,0,1,10,11
Ulster,Olive Town PD,2015,1,10,11,0,0,0,1,10,11
Ulster,Olive Town PD,2016,1,11,12,0,0,0,1,11,12
Ulster,Olive Town PD,2017,0,13,13,0,0,0,0,13,13
Ulster,Shawangunk Town PD,2007,5,12,17,0,6,6,5,18,23
Ulster,Shawangunk Town PD,2008,7,12,19,0,3,3,7,15,22
Ulster,Shawangunk Town PD,2009,7,12,19,0,3,3,7,15,22
Ulster,Shawangunk Town PD,2010,7,12,19,0,3,3,7,15,22
Ulster,Shawangunk Town PD,2011,7,10,17,0,3,3,7,13,20
Ulster,Shawangunk Town PD,2012,6,9,15,0,4,4,6,13,19
Ulster,Shawangunk Town PD,2013,6,9,15,0,5,5,6,14,20
Ulster,Shawangunk Town PD,2014,5,12,17,0,6,6,5,18,23
Ulster,Shawangunk Town PD,2015,4,13,17,0,5,5,4,18,22
Ulster,Shawangunk Town PD,2016,4,14,18,0,5,5,4,19,23
Ulster,Shawangunk Town PD,2017,5,14,19,0,5,5,5,19,24
Ulster,Ashokan PCT (NYC-DEPP),2007,0,0,0,0,0,0,0,0,0
Ulster,Ashokan PCT (NYC-DEPP),2008,158,0,158,21,0,21,179,0,179
Ulster,Ashokan PCT (NYC-DEPP),2009,186,0,186,21,0,21,207,0,207
Ulster,Ashokan PCT (NYC-DEPP),2010,183,0,183,14,0,14,197,0,197
Ulster,Ashokan PCT (NYC-DEPP),2011,205,0,205,14,0,14,219,0,219
Ulster,Ashokan PCT (NYC-DEPP),2012,193,0,193,13,0,13,206,0,206
Ulster,Ashokan PCT (NYC-DEPP),2013,210,0,210,14,0,14,224,0,224
Ulster,Ashokan PCT (NYC-DEPP),2014,189,0,189,14,0,14,203,0,203
Ulster,Ashokan PCT (NYC-DEPP),2015,192,0,192,14,0,14,206,0,206
Ulster,Ashokan PCT (NYC-DEPP),2016,199,0,199,29,0,29,228,0,228
Ulster,Ashokan PCT (NYC-DEPP),2017,191,0,191,30,0,30,221,0,221
Ulster,SUNY Police - New Paltz,2007,23,0,23,3,0,3,26,0,26
Ulster,SUNY Police - New Paltz,2008,22,0,22,4,0,4,26,0,26
Ulster,SUNY Police - New Paltz,2009,23,0,23,4,0,4,27,0,27
Ulster,SUNY Police - New Paltz,2010,21,0,21,3,0,3,24,0,24
Ulster,SUNY Police - New Paltz,2011,24,0,24,3,0,3,27,0,27
Ulster,SUNY Police - New Paltz,2012,23,0,23,3,0,3,26,0,26
Ulster,SUNY Police - New Paltz,2013,23,0,23,4,0,4,27,0,27
Ulster,SUNY Police - New Paltz,2014,24,0,24,4,0,4,28,0,28
Ulster,SUNY Police - New Paltz,2015,23,0,23,5,0,5,28,0,28
Ulster,SUNY Police - New Paltz,2016,21,0,21,4,0,4,25,0,25
Ulster,SUNY Police - New Paltz,2017,23,0,23,4,1,5,27,1,28
Warren,Warren County Sheriff,2007,73,9,82,36,16,52,109,25,134
Warren,Warren County Sheriff,2008,72,7,79,34,15,49,106,22,128
Warren,Warren County Sheriff,2009,70,7,77,36,14,50,106,21,127
Warren,Warren County Sheriff,2010,69,3,72,40,14,54,109,17,126
Warren,Warren County Sheriff,2011,67,6,73,45,16,61,112,22,134
Warren,Warren County Sheriff,2012,0,0,0,0,0,0,0,0,0
Warren,Warren County Sheriff,2013,66,6,72,39,18,57,105,24,129
Warren,Warren County Sheriff,2014,67,11,78,36,3,39,103,14,117
Warren,Warren County Sheriff,2015,67,11,78,40,19,59,107,30,137
Warren,Warren County Sheriff,2016,67,11,78,37,20,57,104,31,135
Warren,Warren County Sheriff,2017,68,14,82,33,18,51,101,32,133
Warren,Glens Falls City PD,2007,31,0,31,5,0,5,36,0,36
Warren,Glens Falls City PD,2008,29,0,29,6,1,7,35,1,36
Warren,Glens Falls City PD,2009,31,0,31,6,0,6,37,0,37
Warren,Glens Falls City PD,2010,31,0,31,6,0,6,37,0,37
Warren,Glens Falls City PD,2011,30,0,30,6,0,6,36,0,36
Warren,Glens Falls City PD,2012,31,0,31,2,0,2,33,0,33
Warren,Glens Falls City PD,2013,30,0,30,2,0,2,32,0,32
Warren,Glens Falls City PD,2014,27,0,27,2,0,2,29,0,29
Warren,Glens Falls City PD,2015,28,0,28,2,0,2,30,0,30
Warren,Glens Falls City PD,2016,27,0,27,2,13,15,29,13,42
Warren,Glens Falls City PD,2017,28,0,28,2,17,19,30,17,47
Warren,Bolton Town PD,2007,0,3,3,0,0,0,0,3,3
Warren,Bolton Town PD,2008,0,3,3,0,0,0,0,3,3
Warren,Bolton Town PD,2009,0,3,3,0,0,0,0,3,3
Warren,Bolton Town PD,2010,0,3,3,0,0,0,0,3,3
Warren,Bolton Town PD,2011,0,3,3,0,0,0,0,3,3
Warren,Bolton Town PD,2012,0,4,4,0,0,0,0,4,4
Warren,Bolton Town PD,2013,0,4,4,0,0,0,0,4,4
Warren,Bolton Town PD,2014,0,4,4,0,0,0,0,4,4
Warren,Bolton Town PD,2015,0,4,4,0,0,0,0,4,4
Warren,Bolton Town PD,2016,0,4,4,0,0,0,0,4,4
Warren,Bolton Town PD,2017,0,4,4,0,0,0,0,4,4
Washington,Washington County Sheriff,2007,31,12,43,6,1,7,37,13,50
Washington,Washington County Sheriff,2008,31,15,46,6,1,7,37,16,53
Washington,Washington County Sheriff,2009,31,18,49,6,1,7,37,19,56
Washington,Washington County Sheriff,2010,31,20,51,6,0,6,37,20,57
Washington,Washington County Sheriff,2011,33,11,44,14,7,21,47,18,65
Washington,Washington County Sheriff,2012,33,11,44,14,7,21,47,18,65
Washington,Washington County Sheriff,2013,35,12,47,11,12,23,46,24,70
Washington,Washington County Sheriff,2014,29,9,38,11,10,21,40,19,59
Washington,Washington County Sheriff,2015,35,7,42,8,0,8,43,7,50
Washington,Washington County Sheriff,2016,41,8,49,5,0,5,46,8,54
Washington,Washington County Sheriff,2017,39,11,50,6,0,6,45,11,56
Washington,Cambridge Vg PD,2007,6,13,19,0,0,0,6,13,19
Washington,Cambridge Vg PD,2008,4,16,20,0,0,0,4,16,20
Washington,Cambridge Vg PD,2009,4,9,13,0,0,0,4,9,13
Washington,Cambridge Vg PD,2010,6,13,19,0,0,0,6,13,19
Washington,Cambridge Vg PD,2011,0,0,0,0,0,0,0,0,0
Washington,Cambridge Vg PD,2012,6,11,17,0,0,0,6,11,17
Washington,Cambridge Vg PD,2013,6,15,21,0,0,0,6,15,21
Washington,Cambridge Vg PD,2014,6,18,24,0,0,0,6,18,24
Washington,Cambridge Vg PD,2015,4,16,20,0,0,0,4,16,20
Washington,Cambridge Vg PD,2016,6,16,22,0,0,0,6,16,22
Washington,Cambridge Vg PD,2017,1,12,13,0,0,0,1,12,13
Washington,Greenwich Vg PD,2007,6,13,19,0,0,0,6,13,19
Washington,Greenwich Vg PD,2008,4,16,20,0,0,0,4,16,20
Washington,Greenwich Vg PD,2009,4,9,13,0,0,0,4,9,13
Washington,Greenwich Vg PD,2010,6,13,19,0,0,0,6,13,19
Washington,Greenwich Vg PD,2011,4,13,17,0,0,0,4,13,17
Washington,Greenwich Vg PD,2012,6,14,20,0,0,0,6,14,20
Washington,Greenwich Vg PD,2013,6,14,20,0,0,0,6,14,20
Washington,Greenwich Vg PD,2014,2,18,20,0,0,0,2,18,20
Washington,Greenwich Vg PD,2015,2,16,18,0,0,0,2,16,18
Washington,Greenwich Vg PD,2016,6,16,22,0,0,0,6,16,22
Washington,Greenwich Vg PD,2017,1,12,13,0,0,0,1,12,13
Washington,Fort Edward Vg PD,2007,0,0,0,0,0,0,0,0,0
Washington,Fort Edward Vg PD,2008,5,5,10,0,2,2,5,7,12
Washington,Fort Edward Vg PD,2009,0,0,0,0,0,0,0,0,0
Washington,Fort Edward Vg PD,2010,5,4,9,0,2,2,5,6,11
Washington,Fort Edward Vg PD,2011,5,6,11,0,2,2,5,8,13
Washington,Fort Edward Vg PD,2012,5,7,12,0,2,2,5,9,14
Washington,Fort Edward Vg PD,2013,5,8,13,0,2,2,5,10,15
Washington,Fort Edward Vg PD,2014,5,12,17,0,2,2,5,14,19
Washington,Fort Edward Vg PD,2015,4,11,15,0,2,2,4,13,17
Washington,Fort Edward Vg PD,2016,5,10,15,0,2,2,5,12,17
Washington,Fort Edward Vg PD,2017,6,6,12,0,2,2,6,8,14
Washington,Granville Vg PD,2007,6,5,11,0,0,0,6,5,11
Washington,Granville Vg PD,2008,6,5,11,0,0,0,6,5,11
Washington,Granville Vg PD,2009,6,5,11,0,0,0,6,5,11
Washington,Granville Vg PD,2010,5,5,10,0,0,0,5,5,10
Washington,Granville Vg PD,2011,4,6,10,0,0,0,4,6,10
Washington,Granville Vg PD,2012,5,5,10,0,0,0,5,5,10
Washington,Granville Vg PD,2013,5,9,14,0,0,0,5,9,14
Washington,Granville Vg PD,2014,5,11,16,0,0,0,5,11,16
Washington,Granville Vg PD,2015,4,6,10,0,0,0,4,6,10
Washington,Granville Vg PD,2016,6,8,14,0,0,0,6,8,14
Washington,Granville Vg PD,2017,5,10,15,0,0,0,5,10,15
Washington,Hudson Falls Vg PD,2007,12,5,17,3,4,7,15,9,24
Washington,Hudson Falls Vg PD,2008,13,4,17,3,4,7,16,8,24
Washington,Hudson Falls Vg PD,2009,13,5,18,3,4,7,16,9,25
Washington,Hudson Falls Vg PD,2010,13,5,18,3,4,7,16,9,25
Washington,Hudson Falls Vg PD,2011,13,6,19,3,7,10,16,13,29
Washington,Hudson Falls Vg PD,2012,13,4,17,1,8,9,14,12,26
Washington,Hudson Falls Vg PD,2013,14,8,22,0,0,0,14,8,22
Washington,Hudson Falls Vg PD,2014,12,5,17,0,0,0,12,5,17
Washington,Hudson Falls Vg PD,2015,12,5,17,0,0,0,12,5,17
Washington,Hudson Falls Vg PD,2016,14,4,18,0,0,0,14,4,18
Washington,Hudson Falls Vg PD,2017,11,4,15,0,0,0,11,4,15
Washington,Whitehall Vg PD,2007,5,11,16,0,0,0,5,11,16
Washington,Whitehall Vg PD,2008,5,11,16,0,0,0,5,11,16
Washington,Whitehall Vg PD,2009,4,12,16,0,0,0,4,12,16
Washington,Whitehall Vg PD,2010,4,13,17,0,0,0,4,13,17
Washington,Whitehall Vg PD,2011,4,14,18,0,0,0,4,14,18
Washington,Whitehall Vg PD,2012,4,16,20,0,0,0,4,16,20
Washington,Whitehall Vg PD,2013,4,9,13,0,1,1,4,10,14
Washington,Whitehall Vg PD,2014,4,12,16,0,1,1,4,13,17
Washington,Whitehall Vg PD,2015,0,0,0,0,0,0,0,0,0
Washington,Whitehall Vg PD,2016,3,15,18,0,2,2,3,17,20
Washington,Whitehall Vg PD,2017,0,0,0,0,0,0,0,0,0
Wayne,Wayne County Sheriff,2007,52,12,64,12,5,17,64,17,81
Wayne,Wayne County Sheriff,2008,54,12,66,12,5,17,66,17,83
Wayne,Wayne County Sheriff,2009,50,12,62,8,1,9,58,13,71
Wayne,Wayne County Sheriff,2010,50,12,62,8,1,9,58,13,71
Wayne,Wayne County Sheriff,2011,53,12,65,8,1,9,61,13,74
Wayne,Wayne County Sheriff,2012,53,12,65,8,1,9,61,13,74
Wayne,Wayne County Sheriff,2013,53,12,65,8,1,9,61,13,74
Wayne,Wayne County Sheriff,2014,53,12,65,8,1,9,61,13,74
Wayne,Wayne County Sheriff,2015,51,10,61,11,5,16,62,15,77
Wayne,Wayne County Sheriff,2016,62,10,72,8,0,8,70,10,80
Wayne,Wayne County Sheriff,2017,69,9,78,12,3,15,81,12,93
Wayne,Newark Vg PD,2007,16,0,16,1,1,2,17,1,18
Wayne,Newark Vg PD,2008,15,0,15,1,6,7,16,6,22
Wayne,Newark Vg PD,2009,17,0,17,1,7,8,18,7,25
Wayne,Newark Vg PD,2010,18,0,18,1,8,9,19,8,27
Wayne,Newark Vg PD,2011,17,0,17,1,7,8,18,7,25
Wayne,Newark Vg PD,2012,17,0,17,1,1,2,18,1,19
Wayne,Newark Vg PD,2013,17,0,17,1,1,2,18,1,19
Wayne,Newark Vg PD,2014,18,0,18,1,1,2,19,1,20
Wayne,Newark Vg PD,2015,17,1,18,1,0,1,18,1,19
Wayne,Newark Vg PD,2016,17,1,18,1,0,1,18,1,19
Wayne,Newark Vg PD,2017,17,1,18,1,0,1,18,1,19
Wayne,Wolcott Vg PD,2007,0,0,0,0,0,0,0,0,0
Wayne,Wolcott Vg PD,2008,1,5,6,0,0,0,1,5,6
Wayne,Wolcott Vg PD,2009,1,4,5,0,1,1,1,5,6
Wayne,Wolcott Vg PD,2010,1,4,5,0,1,1,1,5,6
Wayne,Wolcott Vg PD,2011,0,0,0,0,0,0,0,0,0
Wayne,Wolcott Vg PD,2012,0,0,0,0,0,0,0,0,0
Wayne,Wolcott Vg PD,2013,0,0,0,0,3,3,0,3,3
Wayne,Wolcott Vg PD,2014,0,3,3,0,0,0,0,3,3
Wayne,Wolcott Vg PD,2015,0,3,3,0,0,0,0,3,3
Wayne,Wolcott Vg PD,2016,0,4,4,0,0,0,0,4,4
Wayne,Wolcott Vg PD,2017,0,3,3,0,0,0,0,3,3
